Date,Price_0939,Prev_Delta_Close,Gap,atr10m_pct,vwap_gap,ret939_pct,MACD_Hist,Bollinger_Width,OBV,MA5,Composite_HL,ATR_14,Stoch_K,Stoch_D,Delta_Close
2016-02-02,53.55,0.229999389648,-0.013789299658,0.003187919463,-0.000506932432,-0.001677852349,-0.141354270151,0.138837677989,-41549700.0,56.101999664307,0.070310172632,2.922143936157,40.439553617401,47.655673489177,0.400000762939
2016-02-03,54.72,0.400000762939,0.010750658168,0.00255822483,-0.000516235556,0.003484320557,-0.244877748968,0.142103400805,-49468000.0,55.240000152588,0.119695958957,2.926429476057,35.604405090007,40.695976664678,2.120000152588
2016-02-04,56.22,2.120000152588,-0.00175929757,0.006016919281,0.000637759733,-0.009164610504,-0.110565056477,0.14114244003,-33032300.0,55.186000061035,0.396543114483,2.881429399763,67.362632149817,47.802196952408,0.539998321533
2016-02-05,54.7,0.539998321533,-0.00898517154,0.005840888889,0.001490463147,-0.027555555556,-0.023508692055,0.140014966302,-43383500.0,55.368000030518,0.022304939448,2.583572115217,58.219153735757,53.728730325193,-1.580001068115
2016-02-08,52.53,-1.580001068115,-0.010165608277,0.003239634842,0.000263899817,-0.000950931913,-0.19777246336,0.146440222376,-56646700.0,55.011999511719,-0.385683857696,2.565000534058,8.356169250109,44.645985045227,0.359999389648
2016-02-09,52.75,0.359999389648,-0.010966118795,0.003549990442,-0.000121369154,0.008411393615,-0.308622450945,0.154228547335,-66016100.0,54.711999511719,0.092178437029,2.469286237444,12.071161769687,26.215494918518,0.729999542236
2016-02-10,53.45,0.729999542236,0.011780124785,0.004121049714,-0.000836455976,-0.012197375716,-0.320881090057,0.15568814517,-58360300.0,54.617999267578,0.328746818867,2.3014289311,19.567984471168,13.331771830321,-0.729998779297
2016-02-11,52.59,-0.729998779297,-0.007966653527,0.004502868069,-0.000904657181,0.005544933078,-0.356124359722,0.162660845008,-67663100.0,53.793999481201,-0.304470408385,2.322143009731,9.911084138233,13.85007679303,-0.409999694824
2016-02-12,52.45,-0.409999694824,0.006707521504,0.003885153003,-0.00028641937,-0.009255761239,-0.38907504015,0.15582435689,-76214200.0,52.87799987793,-0.033696589744,2.300000054496,4.505638731926,11.328235780442,0.130001831055
2016-02-16,53.5,0.130001831055,0.016355967396,0.004102919162,0.001658390566,0.001122754491,-0.35798590043,0.162875812295,-66238000.0,52.770000457764,0.03127704524,2.281428745815,12.777093915958,9.064605595372,0.009998321533
2016-02-17,53.72,0.009998321533,0.015511154122,0.003551711446,-0.00095013882,-0.011409642989,-0.253748623419,0.163418627842,-57925000.0,52.894000244141,0.041353846118,2.226428440639,26.057290177739,14.446674275208,1.289998321533
2016-02-18,55.21,1.289998321533,0.009452835369,0.003136322708,0.000836090603,-0.005762650819,-0.072173164589,0.163404683239,-47919400.0,53.2,0.202470976781,2.177857262748,55.628046536447,31.487476876715,-0.660000762939
2016-02-19,54.51,-0.660000762939,-0.000916576311,0.003621284404,-0.000550934609,0.000183486239,0.023439817311,0.161189002994,-54474400.0,53.565999603271,-0.347828153758,2.064285823277,51.663734931757,44.449690548648,-0.219999084473
2016-02-22,53.83,-0.219999084473,0.0,0.003969270166,-0.001903373789,-0.015364916773,0.072871150905,0.152928839487,-63006900.0,53.987999725342,-0.093546682115,1.963571548462,47.110351578389,51.467377682198,1.449998779297
2016-02-23,55.55,1.449998779297,0.007597720567,0.003708258528,-0.00078708478,-0.002692998205,0.170371198073,0.138781691147,-53625100.0,54.52799911499,0.3275817215,1.905714035034,64.44830886279,54.407465124312,-0.480000305176
2016-02-24,54.49,-0.480000305176,-0.007445067181,0.004075192097,-8.0889034e-05,-0.003110135382,0.215919357831,0.12279065101,-62254800.0,54.839999389648,-0.228564205001,1.894999912807,60.770568445768,57.443076295649,0.399999389648
2016-02-25,54.85,0.399999389648,0.005101089131,0.004042784627,-0.000860462249,-0.005620014503,0.227939699357,0.106311947323,-68888600.0,54.815999603271,0.118145897057,1.740000043597,57.6182004291,60.94569257922,1.350000762939
2016-02-26,56.74,1.350000762939,0.001067572202,0.002312300036,0.000841578296,0.008531816566,0.312884233313,0.100885816661,-61812300.0,55.145999908447,0.302126180646,1.729285648891,97.046427404132,71.811732093,-0.74
2016-02-29,55.6445,-0.74,-0.002321447645,0.001807410059,-0.001096353501,-0.004036155361,0.342005370321,0.101503213394,-67110300.0,55.487999725342,-0.12247276014,1.504285812378,84.778409542307,79.814345791846,-1.034499389648
2016-03-01,54.46,-1.034499389648,0.003112949406,0.002409273457,-0.001094797168,-0.00584154801,0.257888473758,0.101260420132,-75505400.0,55.354000091553,-0.397756073586,1.459285736084,57.996160303056,79.940332416498,1.880000152588
2016-03-02,56.13,1.880000152588,-0.003017429591,0.001840662275,9.9938724e-05,-0.00071212391,0.3057289812,0.105886460275,-68399400.0,55.608000183105,0.390066002228,1.475000108991,91.329469129675,78.034679658346,-0.429999237061
2016-03-03,55.2701,-0.429999237061,-0.000179571564,0.002486170977,-0.001404066343,-0.00736170977,0.281825341307,0.106961406478,-75454200.0,55.770000457764,-0.218908401342,1.395714351109,78.998080141894,76.107903191542,0.659900305176
2016-03-04,55.72,0.659900305176,0.001251558992,0.002325,0.000889501925,-0.005,0.269085890478,0.102613143862,-66170300.0,55.716000366211,0.136064002661,1.370000021798,83.429668465573,84.585739245714,0.430001525879
2016-03-07,55.091,0.430001525879,-0.008014260921,0.003109318996,-9.6848545e-05,-0.01270609319,0.262760389434,0.099396003364,-59730600.0,55.746000671387,0.066038535652,1.372142791748,84.23647354651,82.221407384659,1.309001525879
2016-03-08,56.12,1.309001525879,-0.003900730758,0.001440192239,-0.000444812745,-0.001067995728,0.262102189006,0.100513654834,-51988800.0,56.104000854492,0.224386244322,1.399285725185,88.662816460804,85.442986157629,-0.800000305176
2016-03-09,55.2947,-0.800000305176,0.00343453774,0.003077823816,-0.000267675511,-0.003878580436,0.179555653129,0.095811818821,-57292500.0,55.900000762939,-0.335566434868,1.359285627093,51.803226592349,74.900838866554,1.095299389648
2016-03-10,56.99,1.095299389648,0.003014754132,0.002165841584,0.000778039513,0.007602545969,0.186809151776,0.095996550533,-48890000.0,56.038000488281,0.287567739747,1.37714276995,86.885192563744,75.783745205632,-0.760000457764
2016-03-11,57.015,-0.760000457764,0.003023332474,0.002304255319,-0.000241229175,0.010904255319,0.171045858835,0.089725042172,-54517900.0,56.098000335693,-0.062259584489,1.450714111328,68.59503435544,69.094484503844,0.714999542236
