Date,Price_0939,Prev_Delta_Close,Gap,atr10m_pct,vwap_gap,ret939_pct,MACD_Hist,Bollinger_Width,OBV,MA5,Composite_HL,ATR_14,Stoch_K,Stoch_D,Delta_Close
2016-02-29,39.48,-0.219999542236,-0.00455466354,0.001540416878,-0.000208213983,0.003558718861,0.374332016944,0.091128051475,-26516600.0,39.180000305176,0.038653931246,0.852142878941,90.673560768543,95.587010597643,-0.739998321533
2016-03-01,38.805,-0.739998321533,0.004388181765,0.001675918787,-0.001233934872,-0.002698535081,0.311991751604,0.092011100544,-34980000.0,39.096000671387,-0.25852976534,0.862857001168,70.46634170741,86.954568546492,0.525001831055
2016-03-02,39.4899,0.525001831055,0.000508432294,0.001512455516,-5.6036505e-05,0.003810371124,0.298582842924,0.095838351576,-25286100.0,39.284001159668,0.326573933262,0.849285398211,85.751317332876,82.29707326961,-0.149899847412
2016-03-03,38.42,-0.149899847412,-0.019827116835,0.005541493776,0.001447772348,-0.003630705394,0.278851185228,0.099003979805,-17788000.0,39.312001037598,-0.004662905327,0.798571177891,86.010341165768,80.742666735351,0.399999694824
2016-03-04,39.06,0.399999694824,0.000772766088,0.002312741313,-0.000291185028,0.005405405405,0.221732074863,0.099555535932,-31304200.0,39.150000762939,0.172803063008,0.802856990269,69.540186395966,80.433948298203,0.120000305176
2016-03-07,39.12,0.120000305176,-0.004594188458,0.00175025641,-0.000191323307,0.003076923077,0.199827751705,0.101188117034,-23885000.0,39.082000732422,0.296749560373,0.785714013236,74.637673119997,76.729400227244,0.060000305176
2016-03-08,39.105,0.060000305176,-0.005870330282,0.001604621309,0.000118464358,0.003979460847,0.177713789967,0.09988821833,-23885000.0,39.170000457764,0.19748716228,0.755714144026,63.350742434802,69.176200650255,0.064998168945
2016-03-09,39.2001,0.064998168945,0.002297680796,0.00122720326,0.000173856308,-0.00152572593,0.155584322602,0.097966012122,-31589200.0,39.137999725342,0.188112141413,0.758571352277,62.827070339289,66.938495298029,0.079898779297
2016-03-10,39.67,0.079898779297,0.003309599597,0.001700076123,0.000496742724,0.006597310327,0.141908886653,0.091590816424,-25393200.0,39.125999450684,0.031153398711,0.737857273647,68.586265055614,64.921359276568,-0.640001220703
2016-03-11,39.49,-0.640001220703,0.005636721178,0.002171974522,0.000168780065,0.006114649682,0.110951325779,0.084758810466,-34110100.0,39.167999267578,-0.165666238461,0.777142933437,55.497258781198,62.303531392033,0.879998931885
2016-03-14,40.405,0.879998931885,-0.001486191731,0.002093773257,0.000859666743,0.002356735301,0.172001725003,0.07037901038,-22323700.0,39.40599899292,0.425727085452,0.827857153756,96.774119081075,73.619214305962,0.095
2016-03-15,39.97,0.095,-0.008395065496,0.002664093625,-0.001089180169,-0.004731075697,0.209909226801,0.064368307002,-16615900.0,39.669998931885,0.146198939669,0.815714154925,93.357920039874,81.876432634049,-0.069998474121
2016-03-16,40.16,-0.069998474121,0.006014983824,0.002105132038,0.000760114187,0.000498256104,0.184258743999,0.060713674525,-21925100.0,39.815999603271,-0.154655948326,0.78714288984,69.884218762831,86.67208596126,0.020000305176
2016-03-17,40.09,0.020000305176,0.000497771469,0.00163722319,-0.000239952387,-0.00248818114,0.175855394398,0.061664780415,-16532100.0,39.995999908447,0.043757594301,0.777857371739,80.694981801165,81.312373534623,0.200000915527
2016-03-18,40.33,0.200000915527,0.001737396208,0.00207958144,0.000433835541,-0.000495662949,0.167453035214,0.060851016858,-10442200.0,40.248000335693,0.062057225241,0.793571744646,84.94210936211,78.507103308702,0.460000915527
2016-03-21,40.61,0.460000915527,-0.005148298106,0.001663380976,-0.000242467666,0.000739280434,0.183998952956,0.064883388397,-298300.0,40.332000732422,0.278556762207,0.772143227713,94.736919563605,86.79133690896,0.149998321533
2016-03-22,40.5299,0.149998321533,-0.006378761831,0.001355555556,-7.8775138e-05,0.000738271605,0.181071704799,0.070109279748,-4353100.0,40.384000396729,0.276768550201,0.745715005057,93.684196404065,91.121075109927,0.500098779297
2016-03-23,41.32,0.500098779297,-0.004630724649,0.002288932419,-8.2205246e-05,0.011753183154,0.184825299558,0.071155659172,2299200.0,40.609999847412,0.33316279211,0.770714896066,95.765437068542,94.728851012071,-0.540001220703
2016-03-24,40.48,-0.540001220703,-0.003433040555,0.001888287402,0.001780189134,-0.003937007874,0.158963078946,0.073782677318,-1788400.0,40.729999542236,-0.038185182227,0.7278578622,77.952709755056,89.134114409221,0.27
2016-03-28,40.81,0.27,0.000490808779,0.001521707138,-0.00036962564,0.000981113564,0.129571634283,0.076611669491,-6049400.0,40.821999359131,0.108478022226,0.72571509225,76.587299754804,83.435148859468,0.070001068115
2016-03-29,40.75,0.070001068115,-0.003180065184,0.002272147239,0.000219704701,0.0,0.109424384962,0.079422847975,-2721400.0,40.839999389648,0.145796694992,0.720000675746,81.74607135991,78.76202695659,0.720001220703
2016-03-30,41.75,0.720001220703,0.003134729915,0.001983369487,0.00043587853,0.006266570258,0.125234036915,0.081326757603,1405600.0,40.981999969482,0.448911958518,0.735000610352,97.786067164547,85.373146093087,-0.099998474121
2016-03-31,41.645,-0.099998474121,0.0,0.001512605042,-5.6738286e-05,-0.000120048019,0.136301343775,0.086587451439,4838600.0,41.106000518799,0.060961447091,0.741428920201,90.70521791615,90.079118813536,0.185001831055
2016-04-01,41.55,0.185001831055,-0.007171958848,0.002625483559,6.1808874e-05,0.004593810445,0.14350541576,0.091481202739,10007000.0,41.31600112915,0.189530211463,0.700714656285,94.178141216147,94.223142098948,0.639998626709
2016-04-04,42.23,0.639998626709,0.003555381151,0.001322390175,-0.00026954608,-0.00259801606,0.159070315257,0.093518096418,13979900.0,41.604000854492,0.377333521799,0.663571493966,97.435908148862,94.106422427053,0.089999694824
2016-04-05,42.03,0.089999694824,-0.00732517428,0.002189150607,0.000441784428,0.0,0.164019338267,0.096718778511,18387700.0,41.892000579834,-0.013582856358,0.650714329311,88.853549584644,93.489199649885,0.010000915527
2016-04-06,42.25,0.010000915527,-0.001427244814,0.001384230586,0.000169756623,0.006431634111,0.135516033917,0.095183836168,11805000.0,42.006000518799,0.044944720957,0.613571439471,79.936389277838,88.741949003782,0.799999237061
2016-04-07,42.87,0.799999237061,-0.00882697038,0.001559278351,-0.000302754125,0.004451733833,0.169555382024,0.099790185661,18066000.0,42.286000061035,0.467094581535,0.659285681588,96.969681020552,88.586539961011,-0.259999389648
2016-04-08,42.7,-0.259999389648,0.003989630756,0.00165942029,0.000292427409,-0.001870032726,0.148088985371,0.097826238855,13164700.0,42.441999816895,-0.03691243713,0.654285430908,81.788107466523,86.231392588304,-0.330001068115
2016-04-11,42.66,-0.330001068115,0.00236021457,0.001860136567,-0.000112950204,0.004473746174,0.105383780465,0.088475595185,8244400.0,42.47799987793,-0.243527229728,0.65499986921,71.985780080148,83.581189522408,-0.180000457764
2016-04-12,42.585,-0.180000457764,-0.002824833644,0.001586402266,-0.000418986054,0.005311614731,0.073701316869,0.089234604164,12193200.0,42.509999847412,0.016846233712,0.66642842974,75.886511364426,76.553466303699,0.234999694824
2016-04-13,42.785,0.234999694824,0.001167660846,0.001154653604,-3.272164e-06,-0.001982738512,0.065098594331,0.091603443079,17293400.0,42.665999603271,0.332233942313,0.658571243286,87.857134067529,78.576475170701,0.564998474121
2016-04-14,43.42,0.564998474121,0.000692101385,0.001515675426,0.000252159377,0.00092208391,0.08338967091,0.0917589481,21434100.0,42.725999450684,0.332860105285,0.664999553135,97.712426416657,87.152023949537,0.089998321533
2016-04-15,43.43,0.089998321533,0.000459674984,0.001208617301,-0.000172638853,-0.002297266253,0.093775881921,0.09278056028,24552800.0,42.90599899292,0.175415361087,0.653570992606,95.081915922894,93.550492135693,-0.020000152588
2016-04-18,43.38,-0.020000152588,-0.005298307833,0.00235409912,0.000379766113,0.004631773969,0.081856794313,0.091195271855,20932400.0,43.113999176025,-0.157899507885,0.65214238848,91.525425889512,94.773256076354,0.570000762939
2016-04-19,43.785,0.570000762939,0.001137639049,0.002193636364,-0.00069714982,-0.004886363636,0.097238693623,0.095457350122,25201200.0,43.407999420166,0.473299331094,0.652856554304,97.735939192779,94.781093668395,0.064998474121
2016-04-20,43.96,0.064998474121,0.014367185634,0.004216951439,-0.000800473379,-0.011690647482,0.087860842057,0.096100549239,17414600.0,43.613999176025,-0.138303900886,0.65642792838,93.962264658697,94.40787658033,0.010001220703
2016-04-21,44.27,0.010001220703,-0.004321183446,0.002703517588,0.000127913355,0.011192325263,0.07729561555,0.097325093916,26108100.0,43.737999725342,-0.226148764372,0.697856630598,81.055888822647,90.918030891374,-0.389998931885
2016-04-22,44.08,-0.389998931885,-0.003646304547,0.002407822507,3.4733511e-05,0.008234217749,0.052961945301,0.093784106077,19936600.0,43.812000274658,0.07681289619,0.685713904245,73.977690395207,82.998614625517,1.831055e-06
2016-04-25,44.12,1.831055e-06,-0.00158810133,0.001920018178,0.00050043163,0.002499431947,0.039660562405,0.088583793273,24628400.0,43.946000671387,0.405107710865,0.681428091867,81.412656244552,78.815411820802,-0.110001678467
2016-04-26,43.98,-0.110001678467,0.003408351093,0.001698596014,-0.000322656205,-0.004076086957,0.016649847629,0.081196640601,20491600.0,43.958000183105,0.004430804414,0.678570883615,78.076807364608,77.822384668122,-0.099998931885
2016-04-27,43.8,-0.099998931885,0.001139453871,0.001197359435,0.000334472565,-0.002959253358,-0.015106837527,0.076418269766,17118900.0,43.964000701904,-0.280128632538,0.629285267421,71.544717939515,77.011393849558,0.030001831055
2016-04-28,40.6,0.030001831055,-0.085557833524,0.005938638064,-0.000391890696,0.012721376902,-0.045540871515,0.071187266021,12083800.0,43.936000823975,-0.15775074035,0.593571254185,69.512231024273,73.044585442799,-0.180001831055
2016-04-29,40.005,-0.180001831055,-0.001236992561,0.002489780751,2.4997e-08,-0.008918617614,-0.28787432699,0.087494305475,-42443900.0,43.244000244141,0.121028259034,0.809999738421,9.368114947499,50.141687970429,-1.104998474121
2016-05-02,38.89,-1.104998474121,-0.001285425445,0.002738223938,0.00056885002,0.00102960103,-0.529046758128,0.12308230471,-73090700.0,42.208000183105,-0.385196549554,0.904999324254,5.333328246181,28.071224739318,-0.040001525879
2016-05-03,38.52,-0.040001525879,-0.001286981699,0.003170103093,-0.00162590871,-0.007216494845,-0.661831462946,0.150034297753,-94383000.0,41.176000213623,0.009009019182,0.90428515843,6.980520283631,7.227321159104,0.029999237061
2016-05-04,38.1325,0.029999237061,-0.005188087338,0.002164276402,-0.001448917065,-0.005671447197,-0.734165771812,0.174385787253,-112624600.0,40.109999847412,-0.193570469443,0.897142410278,5.337519716408,5.883789415407,-0.032501525879
2016-05-05,38.3365,-0.032501525879,0.004724417648,0.002090125392,0.000335667524,0.001475966562,-0.772718494268,0.198883989715,-126599900.0,38.963999176025,-0.265702937047,0.909285136632,1.519733226121,4.612591075387,0.1635
2016-05-06,38.28,0.1635,-0.007272695566,0.001551282051,-0.000220797633,0.001569858713,-0.732070233337,0.215648856471,-110068900.0,38.579999542236,0.182785679164,0.927856717791,7.598782078817,4.818678340448,-0.309998779297
2016-05-09,38.3162,-0.309998779297,0.003687105219,0.001807596431,0.00068129859,0.005410653372,-0.701593090086,0.234137251421,-121468800.0,38.393999481201,-0.17207262656,0.924999782017,3.784600178246,4.301038494394,-0.336200457764
2016-05-10,38.06,-0.336200457764,0.008425479165,0.00195535248,-0.00103445166,-0.006266318538,-0.643028242547,0.249544809845,-110312600.0,38.219999694824,-0.083642417788,0.937857219151,3.930136095778,5.104506117614,0.039998474121
2016-05-11,37.91,0.039998474121,0.002624732095,0.001897905759,-0.000664053596,-0.007591623037,-0.561443058783,0.261017181892,-99084400.0,38.129999542236,-0.185484102979,0.898571286883,5.900141506472,4.538292593499,0.099998321533
2016-05-12,37.99,0.099998321533,0.003420180843,0.001411641321,0.000296481663,-0.003932878867,-0.481828013073,0.269099379166,-109682700.0,38.111999511719,-0.238463033113,0.874285561698,4.587143654711,4.805807085654,0.01
2016-05-13,37.99,0.01,-0.003684194464,0.002058108822,0.001356034814,0.003433703117,-0.401417650517,0.273910966577,-120078100.0,38.011999511719,-0.099139615775,0.888571330479,7.132237367218,5.873174176134,-0.390001525879
2016-05-16,37.83,-0.390001525879,0.0,0.001930585106,0.000235767971,0.006117021277,-0.348698224205,0.27866889878,-129416000.0,37.937998962402,-0.212494989029,0.902857099261,1.917363964662,4.545581662197,0.42
2016-05-17,38.255,0.42,-0.000784281812,0.001835164835,-0.000578439231,0.000915750916,-0.248295084159,0.27403194564,-119237500.0,37.991999053955,0.41182308229,0.925714220319,11.944853368892,6.998151566924,-0.545000915527
2016-05-18,37.74,-0.545000915527,0.001060750902,0.001571655629,1.1632356e-05,-0.000264900662,-0.198645275666,0.269066806907,-127594600.0,37.913999176025,-0.330057111605,0.957142693656,5.687156664388,6.516457999314,0.01
2016-05-19,37.55,0.01,-0.005033076204,0.001817358892,-0.0003765825,-0.000266240682,-0.145942282507,0.258819613601,-116991600.0,37.861999511719,0.008079427757,0.726428168161,9.621951679814,9.084653904365,-0.309998321533
2016-05-20,37.6938,-0.309998321533,0.008324316451,0.001968575233,0.000276328664,0.003829560586,-0.128855424766,0.246695516438,-125212900.0,37.709999847412,-0.191924331309,0.656428473336,15.69517311696,10.334760487054,-0.093801525879
2016-05-23,37.66,-0.093801525879,0.003191562539,0.001577412513,-7.3016442e-05,-0.001590668081,-0.079173048533,0.224316158265,-117405300.0,37.709999847412,0.087321625133,0.644999640329,36.597844876526,20.638323224433,-0.290001068115
2016-05-24,37.51,-0.290001068115,0.003211205513,0.0016384,0.000137715577,0.000266666667,-0.0491366016,0.194456238401,-124532000.0,37.533999633789,-0.358163806549,0.633571079799,26.086929465759,26.126649153082,0.469999542236
2016-05-25,38.2,0.469999542236,0.002106420011,0.001140304782,3.3639875e-05,0.003678402522,0.02073043687,0.15036293249,-115854000.0,37.587999725342,0.391236674714,0.644285474505,59.239133782813,40.641302708366,0.480000305176
2016-05-26,38.66,0.480000305176,-0.000775563057,0.001655886158,0.00035387583,0.000258732212,0.117596323484,0.073283594593,-99712900.0,37.773999786377,0.428482935099,0.655714035034,95.212760510277,60.179607919616,0.229999389648
2016-05-27,39.07,0.229999389648,0.003857071953,0.001989219713,0.000972611294,0.002823408624,0.194767907026,0.051985328224,-87266900.0,38.103999328613,0.297951705966,0.628571101597,97.087313870765,83.846402721285,0.229999237061
2016-05-31,39.25,0.229999237061,0.000763424798,0.001817950674,-0.000308159785,-0.002034070684,0.267869687011,0.056194994048,-74927500.0,38.443999481201,0.276936603345,0.614999771118,96.015848419607,96.105307600217,0.380001068115
2016-06-01,39.43,0.380001068115,-0.006560740076,0.001790703581,0.000425897771,0.001524003048,0.328872661154,0.064365022154,-59040500.0,38.895999908447,0.289705637301,0.615713936942,98.561254698615,97.221472329663,0.07
2016-06-02,39.55,0.07,0.0,0.001543522267,0.000924697512,0.000759109312,0.348988583787,0.071091674889,-70595300.0,39.2,0.207177491061,0.611428397042,93.884955232708,96.15401945031,-0.020001220703
2016-06-03,39.33,-0.020001220703,-0.000252929973,0.001462686567,0.000361508724,-0.00505944852,0.351838185642,0.077292152737,-57836800.0,39.369999694824,0.055389981677,0.58571434021,94.964048486615,95.803419472646,-0.149999694824
2016-06-06,39.254,-0.149999694824,0.001786618027,0.00137044586,-2.8352994e-05,0.000101910828,0.318663763933,0.079921922462,-68678000.0,39.42799987793,-0.320286890633,0.580714362008,82.374169793082,90.407724504135,-0.084001831055
2016-06-07,39.13,-0.084001831055,-0.00127646769,0.001723002298,-0.000310228288,-0.001021189686,0.285620712974,0.081721643325,-77835100.0,39.401999664307,-0.11700179157,0.54642868042,82.014380562188,86.450866280628,-0.199999694824
2016-06-08,38.76,-0.199999694824,-0.00077058256,0.001491128825,0.000712297512,-0.003342761635,0.239063396589,0.082003163622,-88037800.0,39.261999511719,-0.259262842071,0.518571581159,73.381360092161,79.25663681581,0.149999847412
2016-06-09,38.93,0.149999847412,-0.001028036898,0.001292770774,-0.000282221895,0.001543606895,0.199971058565,0.082274874215,-97171800.0,39.143999481201,0.0174616461,0.504286084856,72.661918849761,76.019219834704,-0.060001068115
2016-06-10,38.405,-0.060001068115,-0.005145376085,0.001810188777,-0.000634722506,-0.006852857512,0.165874752332,0.081927007882,-107264900.0,39.011999511719,0.00398766892,0.465000425066,66.666666638889,70.903315193604,-0.004998474121
2016-06-13,38.39,-0.004998474121,-0.002083380934,0.001872390397,-0.000450669429,0.001826722338,0.108877813165,0.081008076212,-115191000.0,38.855999755859,-0.281109917413,0.472143445696,47.083422720768,62.137336069806,-0.529999389648
2016-06-14,37.8219,-0.529999389648,0.000264086671,0.001346712437,5.9149126e-05,-0.001270134671,0.03579945967,0.079509144533,-126256900.0,38.594000244141,-0.3193258208,0.487857818604,19.196460493949,44.315516617868,-0.161900152588
2016-06-15,37.83,-0.161900152588,0.002389807566,0.001157615894,-3.06634e-06,0.002119205298,-0.021911103503,0.081925874209,-135870100.0,38.340000152588,-0.22735740105,0.470000675746,9.865527612792,25.38180360917,-0.399999694824
2016-06-16,37.19,-0.399999694824,-0.001870149459,0.001338062099,-0.000533756361,-0.004550321199,-0.068828662519,0.083743783537,-143586400.0,38.044000244141,-0.33414873378,0.447143282209,1.321534081352,10.127840729364,0.31
2016-06-17,37.3,0.31,-0.002666625977,0.001844919786,0.000288716041,-0.002673796791,-0.087219754751,0.08522258667,-133318900.0,37.770000457764,0.114860165998,0.465000425066,22.222207022297,11.13642290548,0.089999389648
2016-06-20,37.97,0.089999389648,0.013105153422,0.001293822598,-0.000326440676,0.00237592397,-0.098055326307,0.084026741468,-143218900.0,37.568000030518,-0.009077702621,0.454286030361,18.27952872061,13.941089941419,-0.22
2016-06-21,38.11,-0.22,0.006622516556,0.001640600316,0.000225923504,0.003422854134,-0.073369357493,0.083176559072,-135511600.0,37.545999908447,-0.198888455458,0.465000425066,31.52171958881,24.007818443905,-0.380000457764
2016-06-22,38.0401,-0.380000457764,-0.000264996598,0.001475609756,0.00035035838,0.00848621421,-0.051796811426,0.080754689957,-144352700.0,37.559999847412,-0.274889764509,0.475714547294,30.797064881581,26.866104397,0.699901678467
2016-06-23,39.08,0.699901678467,0.007743913889,0.001482590886,0.001051539579,0.00051203277,0.032543847753,0.079743665671,-133484600.0,37.82200012207,0.465913105579,0.535714285714,69.924838960494,44.081207810295,0.550001068115
2016-06-24,38.42,0.550001068115,-0.03179414843,0.002866823039,0.000637470138,0.001303101381,0.14407259854,0.083456010964,-122729100.0,38.248000335693,0.469012741046,0.562142780849,99.999999963636,66.907301268571,-0.510000152588
2016-06-27,37.48,-0.510000152588,-0.010551346017,0.00177238806,0.000509437623,-0.001066098081,0.099903284906,0.084720305296,-139254100.0,38.352000427246,-0.345271662337,0.661428451538,37.454501051721,69.126446658617,-0.529999237061
2016-06-28,37.3354,-0.529999237061,0.008930933952,0.002353193773,5.0330104e-05,0.002023617821,0.00873473031,0.090584261875,-152056200.0,38.192000579834,-0.330364341098,0.717857088361,6.62028778775,48.024929601036,0.224601373291
2016-06-29,38.05,0.224601373291,0.010383369952,0.001351159115,0.00068859473,0.002370916754,-0.006939027214,0.087999131749,-143676500.0,38.158000946045,0.27615528949,0.733571461269,27.874644107286,23.983144315585,0.519999694824
2016-06-30,38.62,0.519999694824,0.002074198384,0.0013076326,0.000166858495,-0.000776196636,0.051070270666,0.083572657802,-135310000.0,38.124000549316,0.397870446156,0.796428407942,63.066189564311,32.520373819782,0.690001373291
2016-07-01,39.35,0.690001373291,0.0,0.001459425083,0.000216768707,0.001017552786,0.134874782468,0.081850668123,-124885000.0,38.060000610352,0.455357215039,0.803571428571,88.850195488704,59.930343053434,0.190000915527
2016-07-05,39.3254,0.190000915527,-0.005816882572,0.001348003053,-0.00010666268,0.000391757822,0.197599511843,0.084494009383,-117980400.0,38.386000823975,0.216045755093,0.792857033866,94.237351663655,82.051245572223,0.114598626709
2016-07-06,39.42,0.114598626709,-0.004310298551,0.001840845429,-0.000211776552,0.003819709702,0.222313392843,0.086293360061,-128009700.0,38.884000396729,0.1901462959,0.785714285714,90.847444445977,91.311663866112,1.410001831055
2016-07-07,41.085,1.410001831055,0.0,0.002069311781,-5.9823608e-05,0.006245407788,0.316489240452,0.103571125261,-114832500.0,39.538000488281,0.498488540064,0.868571690151,98.786427069985,94.623741059872,0.275000610352
2016-07-08,41.6198,0.275000610352,0.005802656195,0.002298317308,0.000540611855,0.000475961538,0.393660833202,0.123757266778,-97208100.0,40.096000671387,0.35346336248,0.876428876604,95.634115894538,95.089329136833,0.270199389648
2016-07-11,42.21,0.270199389648,0.003342071895,0.001877468475,0.000220707313,0.004282655246,0.455231793354,0.145809330905,-86136300.0,40.612000274658,0.212700825374,0.915714536394,93.103431547737,95.84132483742,-0.090001068115
2016-07-12,42.3205,-0.090001068115,0.005223201004,0.001607935758,-0.00027917205,-0.000460557393,0.483614111958,0.165100982076,-77084000.0,41.12799987793,0.148840871314,0.897143227713,96.576534452322,95.104693964866,0.149501220703
2016-07-13,42.47,0.149501220703,-0.005415576539,0.00158816568,0.000260322047,0.005207100592,0.496262625521,0.181634513931,-68817800.0,41.734000396729,0.133455756723,0.900714874268,96.943969300179,95.541311766746,-0.499998779297
2016-07-14,42.2,-0.499998779297,0.008815795118,0.001938828531,6.8962101e-05,-0.003306565895,0.4430101957,0.188508270549,-76738000.0,41.962000274658,-0.19351036685,0.867858069284,88.455009573533,93.991837775345,0.079998779297
2016-07-15,42.445,0.079998779297,0.002838286425,0.001166509434,1.6303717e-05,0.001061320755,0.401926353684,0.193242914243,-67726100.0,42.145999908447,-0.070271803554,0.836429323469,93.718123154055,93.039034009256,-0.345001525879
2016-07-18,42.0,-0.345001525879,-0.001187630377,0.00209274673,-1.0714171e-05,-0.001189060642,0.338436639244,0.193876097219,-75419600.0,42.187999725342,-0.294064808662,0.749286379133,90.662092471212,90.945075066267,0.090000152588
2016-07-19,41.9,0.090000152588,-0.003563828114,0.001120648546,-0.001000382481,-0.000953743443,0.274309357665,0.190745378012,-82943800.0,42.181999969482,0.052609631882,0.697143282209,89.982086602778,91.454100742682,-0.100000762939
2016-07-20,42.47,-0.100000762939,0.023923445413,0.004287383178,0.001296687462,-0.007710280374,0.194649801497,0.185988245165,-91406600.0,42.047999572754,-0.174819811643,0.687143325806,81.914847837048,87.519675637013,0.180001525879
2016-07-21,43.145,0.180001525879,0.00539272061,0.001678871269,0.000565808427,0.006180037313,0.181739497067,0.1828268777,-77720100.0,42.183999633789,-0.081848926733,0.682143347604,93.793178420393,88.563370953406,-0.104999084473
2016-07-22,43.005,-0.104999084473,0.000232303005,0.001580023229,-0.000138290372,-0.001045296167,0.181572578519,0.185695216875,-66263700.0,42.336000061035,0.138234498472,0.684285845075,91.079873144363,88.929299800601,0.164998168945
2016-07-25,43.25,0.164998168945,-0.002084696356,0.00133836858,0.000615129597,0.005112712061,0.172395147951,0.190936145487,-56059200.0,42.55,0.138544968085,0.677142824445,94.061756406013,92.978269323589,0.159999847412
2016-07-26,43.4254,0.159999847412,-0.000460733882,0.000887070754,0.000178959561,0.000815856188,0.164678501089,0.184833695391,-44533300.0,42.813999938965,0.450206230061,0.678571156093,99.28403842191,94.808555990762,0.174598474121
2016-07-27,43.57,0.174598474121,-0.000688045421,0.001022033509,-8.69857e-06,0.0,0.154715550972,0.164255533266,-35868500.0,43.173999786377,0.406828630987,0.580713817051,99.290763797128,97.545519541684,0.099998168945
