Date,Price_0939,Prev_Delta_Close,Gap,atr10m_pct,vwap_gap,ret939_pct,MACD_Hist,Bollinger_Width,OBV,MA5,Composite_HL,ATR_14,Stoch_K,Stoch_D,Delta_Close
2021-01-11,147.5241,-1.979995727539,-0.011884881675,0.007311169674,0.00203647113,-0.003148185688,-0.312493364454,0.268457159278,-67571000.0,146.252001953125,-0.194278153309,11.636213030134,33.631824760547,35.630442318128,0.605904882812
2021-01-12,145.5,0.605904882812,-0.00033756194,0.004551323609,0.001411873739,-0.017423014587,-0.297166117032,0.267677130823,-70372900.0,148.048004150391,0.032675093422,11.245498657227,29.312627139055,33.508921253266,15.300003051758
2021-01-13,165.81,15.300003051758,6.2154892e-05,0.010631428394,0.002690956207,0.031092593744,0.527355679646,0.271954884771,-62249300.0,150.548004150391,0.376792766538,10.772641863142,62.681070018386,41.875173972663,4.180005493164
2021-01-14,179.9462,4.180005493164,0.032648906486,0.009585507577,-2.9257889e-05,0.025100831719,1.592555000361,0.270901480194,-49719600.0,155.992004394531,0.294874196284,11.154784066336,79.264799045466,57.086165400969,0.5538
2021-01-15,181.28,0.5538,0.022603888261,0.007673474916,-0.001650701834,-0.017878426698,2.833375876779,0.271379945682,-39793100.0,161.838003540039,0.233750877009,11.489069257464,86.275290715758,76.073719926537,-12.009995727539
2021-01-19,170.96,-12.009995727539,0.022035774995,0.007340346821,-0.002126691223,-0.011791907514,2.725373836324,0.266721689244,-48368800.0,165.738003540039,-0.299765618813,12.378855024065,64.00239080472,76.514160188648,2.730002441406
2021-01-20,173.39,2.730002441406,0.01335708465,0.006988979151,-0.000539975873,-0.014997443618,2.770151739016,0.280718896373,-43683400.0,170.850003051758,0.063294404306,12.084569658552,72.768750045843,74.348810522107,-11.559998168945
2021-01-21,157.605,-11.559998168945,0.019526686191,0.007760623144,-0.003697631116,-0.044644480815,1.863076593374,0.282108541266,-52200800.0,171.056002807617,-0.415793133293,12.568783351353,49.246336240162,62.005825696908,22.794993896484
2021-01-22,182.8942,22.794993896484,-0.012804864949,0.010970015161,0.001987032332,0.026976247965,2.34467348964,0.310257492447,-34582400.0,173.138000488281,0.351802672748,14.063569205148,86.076944608765,69.364010298257,-1.024204882813
2021-01-25,186.5499,-1.024204882813,0.022983493962,0.017161971831,-0.006699169425,0.002848618428,2.574791561447,0.337144599164,-27445600.0,173.411999511719,0.2146279674,14.506212506975,88.992456854022,74.77191256765,-9.019901220703
2021-01-26,179.15,-9.019901220703,0.013913148413,0.007601388889,-0.000764405469,-0.004722222222,2.258575466689,0.35213949465,-34918500.0,175.063998413086,-0.1266390536,15.108712332589,72.944581470718,82.671327644502,13.590005493164
2021-01-27,196.78,13.590005493164,-0.026460547671,0.012432903432,0.00869475606,0.048710296312,2.85899204283,0.393203640616,-28457600.0,178.873999023438,0.446461171242,15.390854971749,99.498950643883,87.145329656208,4.47
2021-01-28,209.28,4.47,0.006708104862,0.010805665025,0.001812745889,0.030935960591,3.568366042119,0.437526152396,-17437800.0,186.757998657227,0.298891161612,17.052283150809,79.624257321232,84.022596478611,-21.910004882812
2021-01-29,182.55,-21.910004882812,0.017825754837,0.011200776047,-0.005786745946,-0.04278747837,2.871835404211,0.44314197821,-24515500.0,188.151998901367,-0.22644874101,18.062283107213,60.450331365093,79.857846443403,1.080004882812
2021-02-01,185.99,1.080004882812,0.020966022667,0.009954837681,-0.001319896519,-0.011795334998,1.97119081575,0.437410988586,-29045300.0,188.504000854492,-0.210833997197,18.483712332589,55.283885356174,65.1194913475,-5.549997558594
2021-02-02,184.36,-5.549997558594,0.015406776445,0.004365571444,0.001612184889,0.006222028163,1.020431028473,0.422456988066,-32922700.0,189.086001586914,-0.362504027335,18.669427054269,50.877195940152,55.537137553806,-5.190001831055
2021-02-03,180.02,-5.190001831055,0.01568341568,0.004632102429,-0.004802582149,-0.010770414331,0.208304433528,0.386342213204,-37336300.0,186.37200012207,-0.18999284579,17.890784127372,39.294539404981,48.485206900436,5.700001220703
2021-02-04,191.9499,5.700001220703,0.007269039924,0.008363126103,0.001925336642,0.026085957128,0.024223286375,0.368223561539,-33167300.0,183.266000366211,0.200905215348,17.352213178362,50.09065486457,46.754130069901,3.850103051758
2021-02-05,193.58,3.850103051758,0.006128687076,0.008339949239,-0.001206126929,-0.017360406091,0.468659762155,0.342324542672,-29535800.0,184.952001953125,0.4704333502,16.840785435268,66.705130116109,52.030108128554,1.729997558594
2021-02-08,196.2486,1.729997558594,0.023654678076,0.007720024041,-0.000597639236,-0.017086046279,0.608119468758,0.32617708451,-32405500.0,187.288000488281,-0.10279423048,15.831142970494,65.897473106146,60.897752695609,4.181392675781
